city,year,pressure_mean,rel_hum_mean,temp_mean,temp_dew_mean,visib_mean,wind_chill_mean,wind_dir_mean,wind_spd_mean,pressure_sd,rel_hum_sd,temp_sd,temp_dew_sd,visib_sd,wind_chill_sd,wind_dir_sd,wind_spd_sd,pressure_min,rel_hum_min,temp_min,temp_dew_min,visib_min,wind_chill_min,wind_dir_min,wind_spd_min,pressure_max,rel_hum_max,temp_max,temp_dew_max,visib_max,wind_chill_max,wind_dir_max,wind_spd_max,snow_grnd_sum,total_precip_sum,total_rain_sum,total_snow_sum,snow_grnd_sd,total_precip_sd,total_rain_sd,total_snow_sd,snow_grnd_min,total_precip_min,total_rain_min,total_snow_min,snow_grnd_max,total_precip_max,total_rain_max,total_snow_max,precip,temp,date
Montreal,2004,101.21320355191257,68.5622723132969,6.573929872495446,0.7965960837887067,25.325102459016392,-16.259729944400316,19.226304015071236,16.51366120218579,0.8713020883506465,16.54471663494543,12.623467831972306,12.550095941598963,12.657748574986574,9.072614330892975,10.003349908070993,9.719417660550889,98.15,20,-29.1,-34.5,0,-41,1,0,103.56,100,30.5,22.2,48.3,-1,36,61,900,899.4,763,133.8,4.848071286011719,6.453414744800089,6.344963338935694,1.4423024111565224,0,0,0,0,25,67.4,67.4,13.2,899.4,6.6,2004-06-15
Montreal,2005,101.1262388673213,68.9525005709066,7.753174240694222,1.95921443251884,24.261258278145696,-13.868389180460234,18.808308605341246,15.338205069650606,0.8974874975098762,16.32243429746827,12.6884261037133,12.208126955195628,13.065940426878658,7.085420845602713,10.224970705368419,8.925882345846833,98.32,16,-27.2,-33.7,0.2,-37,1,0,104.09,100,32.5,23.2,48.3,-1,36,65,991,1231.7,1034.6,188.8,5.336059974643098,9.109784173915351,8.811481807923242,2.695713559367766,0,0,0,0,32,73.8,73.8,41.2,1231.7,7.8,2005-06-15
Montreal,2006,101.00153082191781,70.46632420091325,8.430490867579909,2.9410730593607304,24.492568493150685,-12.438812083973374,19.533309667494972,15.306770179244205,0.8459104101080834,16.08841475573597,10.878346618399663,10.372742069816736,12.537239453954344,6.145976044449909,9.888355313605695,8.879189078409956,97.31,15,-18.7,-27.5,0,-32,1,0,103.98,100,33.6,25.1,48.3,-2,36,78,844,1343.1,1225.2,122.3,5.0034039293891315,7.807289136505475,7.740771899564272,1.3617529944241944,0,0,0,0,24,48.2,48.2,10.8,1343.1,8.4,2006-06-15
Montreal,2007,101.13298093389656,69.39171138257792,7.216428816074894,1.4536020093617994,25.992579061536706,-15.076489533011273,19.948855507868384,15.524831601781026,0.839330771416997,18.08426218388793,12.561454259887455,12.240813529125722,13.31269098356487,7.43893023493058,9.740982316917252,9.406541704955515,98.45,18,-24,-33.6,0.2,-38,1,0,103.8,100,32.7,22.6,48.3,-1,36,69,1335,999.6,664.7,325.90000000000003,7.643892875947528,6.20079428514378,4.919619714610483,3.707810837581378,0,0,0,0,40,39.6,39.6,35.2,999.6,7.2,2007-06-15
Montreal,2008,101.08885815118397,68.75270408744164,7.290698998178507,1.527211658886485,26.018146630236792,-13.379171692802574,19.530094531530455,14.91905737704918,0.9088730347212195,15.849572098183224,11.818880845936029,11.549284037853203,12.777977644185333,6.38316120905551,9.728615766027156,9.564247593962005,98,22,-24.2,-28.6,0,-33,1,0,103.71,100,32.9,22.4,48.3,-1,36,72,2304,1111.6,738.8,342.2,11.16502993972282,6.754232492379849,5.311129091113471,3.446408632911218,0,0,0,0,47,43.4,40.6,26.4,1111.6,7.3,2008-06-15
Montreal,2009,101.14319287427202,68.33097304705345,6.944216055726847,1.0529579716765647,26.709752198241407,-14.626516464471404,18.96355650522317,14.83190590384835,0.9056964871916591,16.55214090000011,11.858578687237753,11.580543724830466,12.337307750706723,7.319865589364955,10.131334006354681,8.419536695102106,97.69,20,-27.1,-31.3,0.2,-36,1,0,103.25,100,32.3,21.7,48.3,-1,36,59,1317,974.6,801.6,173.1,7.373173081238163,5.620245119295381,5.185958066915409,2.5048512917893153,0,0,0,0,33,40.6,40.6,28,974.6,6.9,2009-06-15
Montreal,2010,100.86179513532032,68.93410985497316,8.642491720908987,2.726561607856572,27.041521068859197,-12.002466699555994,19.838146167557934,15.327281032317003,0.7896068248977868,17.089487755713098,11.206067454190906,10.549533156203807,12.48985263290213,5.737727263412769,10.160581110123092,8.823985728628193,98.08,17,-21.3,-27.5,0.2,-33,1,0,103.24,100,34.1,23.4,48.3,-1,36,67,673,1194,999.8,202.6,4.103770254604172,7.66160470545515,7.280240032237331,2.4609383112279466,0,0,0,0,19,64.4,64.4,29.8,1194,8.6,2010-06-15
Montreal,2011,101.03288160748944,68.44799634661491,8.206975682155498,2.3487156068044297,26.75346500742094,-13.242134062927496,18.391789273849074,15.043726452791415,0.8554230418475689,15.353496478477645,11.8874759887526,11.435714474655809,12.159393150283952,6.564962670096143,10.140828187256458,8.561174172759591,98,19,-27.5,-33.7,0.2,-38,1,0,103.64,100,35.2,25,48.3,-1,36,59,988,1280.8,1099.4,186.2,6.7602026726317,7.366992796873479,7.163143410087007,1.9480706806447288,0,0,0,0,32,56.4,56.4,20.4,1280.8,8.2,2011-06-15
Montreal,2012,101.05162340619307,67.43169398907104,8.798144353369763,2.5552937158469944,27.664446721311474,-12.325083293669682,19.13486725663717,14.94546903460838,0.8440047459486503,16.918881470076556,11.687882769691223,10.883072319155737,12.622688245171506,5.932355515083754,10.221865240630013,8.688696079468906,97.52,18,-23.3,-28.5,0.2,-30,1,0,103.65,100,33,24.4,48.3,-1,36,83,739,927.4,725.8,192.4,5.079333933310365,6.0371543443321585,5.1905960733211405,2.955615571262278,0,0,0,0,40,46.2,36.2,45.6,927.4,8.8,2012-06-15
Montreal,2013,101.17420192087812,69.86197827329903,7.312577178138578,1.7262321326472267,25.930128058541047,-14.640549273021001,19.395603130755063,16.59958838326092,0.8282297336137018,17.179333713395803,12.289968746534056,12.064192072793617,12.366352341774068,7.7213095883264975,9.510557782819406,9.452125819431533,97.07,18,-27.1,-34.1,0,-39,1,0,103.85,100,32.8,24.3,80.5,-1,36,72,1194,849,633.2,151,9.955273715346795,5.110540216152647,4.352526101933324,1.9456769220130796,0,0,0,0,31,26.6,23.8,18,849,7.3,2013-06-15
Montreal,2014,101.10139202923375,69.07949743003998,7.037661299531803,1.3460536836093662,26.52764645426516,-14.646487294469358,19.274617317797578,17.360324349017816,0.8396957950519396,16.331675708836872,12.456361008283496,12.154242662877357,12.231111507771498,7.531257654727663,9.607692731432323,9.191373408664527,98.1,20,-27.2,-33,0.2,-41,0,0,103.98,100,32.5,23.4,80.5,-1,36,64,1104,1031.7,846.5,184.2,5.913518455917689,6.42028147004513,6.21558141073366,2.110493199345341,0,0,0,0,23,44.4,44.4,20,1031.7,7,2014-06-15
Montreal,2015,101.22316384826325,68.12659963436928,7.437077239488117,1.4969378427787934,27.229890310786107,-16.280377668308702,19.720526014865637,16.48731718464351,0.8506270310236318,16.96056625334181,12.959787662896867,12.901874944838092,12.539265722452342,8.366784383804209,9.746835210085983,8.864658627122608,98.52,11,-27.1,-32,0.2,-39,0,0,103.97,99,31.7,23.5,64.4,-1,36,56,1042,1064.4,867.4,189.20000000000002,6.951460268467642,6.56562676082589,6.2296664055945845,2.530019945249656,0,0,0,0,23,47.2,47.2,39.2,1064.4,7.4,2015-06-15
Montreal,2016,101.10348365789774,67.60961166154196,8.307117640359868,2.091937137000342,27.95976540257374,-12.76518391787853,19.862905982905982,17.055916182667122,0.8685628256537438,17.758483964233907,11.957861974485718,11.317750130323963,12.768954266723556,6.9383891114649066,10.240575934730247,8.90352970084059,98.12,15,-27.5,-33.7,0.2,-41,0,0,104.06,99,33.7,23.8,56.3,-1,36,62,598,1037.8,843.4,192.4,4.889269748918129,7.0155743085663564,6.671948153745138,1.8328065606071267,0,0,0,0,18,67,67,15.2,1037.8,8.3,2016-06-15
Montreal,2017,101.06725539445142,70.51067473455873,7.800239753396506,2.383799520493207,26.94373786961982,-14.18375,19.27153301347955,16.529284164859003,0.8980757651171081,16.519804635132868,11.998964756557521,11.935078394053518,12.559805023073386,7.149390417876772,9.886593126082005,8.980162849387549,97.17,23,-26.6,-33,0.2,-40,0,0,103.88,99,31.9,22.3,80.5,-1,36,67,817,1252.3,1023.3,235,7.004749441735218,7.17378958446332,6.766334970357124,2.7927468842330176,0,0,0,0,29,42.4,42.4,31.6,1252.3,7.8,2017-06-15
Montreal,2018,101.2255748958078,68.90463348860014,8.610321157146359,2.6242461387595,26.568889433684728,-13.018465909090908,19.19008467296601,16.212552096101987,0.8426913612845222,18.298311991952364,12.487187946536732,11.739948158007241,12.624517654716392,7.753249340357219,10.186289834586734,8.926953747372014,98.72,15,-26.7,-30,0.2,-39,0,0,104.14,99,35.2,25.1,64.4,0,36,73,1009,973.2,747.8,234.2,7.9040108999069,5.64612787799409,5.095696118947511,2.6646533253883056,0,0,0,0,30,33.6,33.6,30.4,973.2,8.6,2018-06-15
Ottawa,2004,100.28862249544626,72.52379326047358,5.914947632058287,0.9016507285974501,22.152197176684883,-16.141227380015735,19.93161990096675,13.369763205828779,0.8394480989342846,18.03285244179572,12.628693670931106,12.577304289050705,7.766180236048067,8.961246297852387,9.853593625630184,7.733764504633156,97.44,21,-30.2,-35.8,0,-44,1,0,102.54,100,29.9,22.6,40.2,-1,36,52,1572,907.1,773.6,188.9,8.06346931478771,9.018884218701377,8.945140518048975,1.7356494901422803,0,0,0,0,30,135.4,135.4,13.3,907.1,5.9,2004-06-15
Ottawa,2005,100.20469977168949,71.84931506849315,7.091952054794521,1.8207876712328768,21.167728310502284,-14.121652639632746,19.535101219367824,12.942009132420091,0.861052360106792,18.370951197892097,12.870065979340502,12.546681617468513,7.594704252676545,7.55404850765136,10.148234399933655,7.513283442668764,97.19,13,-27.9,-34,0,-41,1,0,103.03,100,33.6,25.3,32.2,-1,36,48,1938,1007.1,868,196.20000000000002,8.90209514145816,6.404634687196545,6.305706611661125,2.0877032577375383,0,0,0,0,40,46.2,46.2,20.6,1007.1,7.1,2005-06-15
Ottawa,2006,100.08039397053786,72.25727989037341,7.761322370674889,2.596802557953637,21.246694073312778,-12.238183503243745,20.25793135983017,13.379582048646796,0.8244236840250089,17.135225714950597,11.087969446918395,10.558799828707189,7.485057421562814,6.502150911171058,9.758096209162924,7.8170920987066,96.48,15,-21.2,-26.8,0,-33,1,0,102.96,100,36,25.5,32.2,-1,36,54,1353,1112.3,1000.7,149.3,7.687157993234309,6.265181567621754,6.100073638021252,1.6924364422169065,0,0,0,0,41,39.6,39.6,16,1112.3,7.8,2006-06-15
Ottawa,2007,100.2197602739726,67.49029680365297,6.661723744292238,0.4476369863013697,21.45845890410959,-14.964231927710843,20.566827887224253,13.282534246575343,0.8164678294162379,18.57490759215577,12.690816857549795,12.107748512746172,7.123699755535459,7.642176606786555,9.726615766601686,7.858185672105398,97.88,13,-26.3,-34.8,0,-43,1,0,102.71,100,33.6,21.5,32.2,-1,36,56,2735,900.5,671.4,302.8,15.338061620579122,5.875303471108162,5.440803282445677,3.0505270839626193,0,0,0,0,75,67.8,67.8,35.6,900.5,6.7,2007-06-15
Ottawa,2008,100.15601662112933,75.49487704918033,6.452834699453552,1.9608492714025503,20.517065118397085,-13.384728882331244,20.282975645044612,12.677937158469945,0.8803740110653943,18.071189475053554,11.943006851820918,11.556838465644972,7.402979604048672,6.757467586524211,9.424823972082844,7.9411610302672395,97.17,22,-23.8,-29.2,0,-32,1,0,102.7,100,32.5,23.4,32.2,-1,36,56,4922,998.2,715.2,374.1,22.57556647819767,5.665591114248611,5.095178718270879,3.564709343837281,0,0,0,0,87,47.8,47.8,33.6,998.2,6.5,2008-06-15
Ottawa,2009,100.21271803652968,71.94474885844748,6.218436073059361,1.0071461187214612,21.212020547945205,-14.554665598718461,19.77550779404818,12.867465753424657,0.8909190473284313,18.53608366978831,11.905428771140759,11.801971814934781,6.723375939257279,7.871178054691671,9.792691361429315,7.576388229698576,96.83,18,-29.7,-34.1,0,-39,1,0,102.32,100,32.9,22.8,32.2,-1,36,59,3045,1025.1,896.6,165,16.77388339750291,6.25740521110103,6.1299654396115795,2.1560615796982443,0,0,0,0,69,47.8,47.8,22.4,1025.1,6.2,2009-06-15
Ottawa,2010,99.97032191780822,73.30228310502284,8.081997716894977,3.014474885844749,21.41093607305936,-12.47745716862038,21.228604923798358,13.898287671232877,0.7545433791027518,18.869050047678073,11.321696106227495,10.822014180976923,6.310645645827432,6.035804045270611,9.854125505139974,7.806194933337347,96.97,15,-23,-28.1,0,-35,1,0,102.19,100,34.5,24.7,32.2,-1,36,57,1627,966.8,881.4,111.1,10.59294184730003,6.179968514359652,6.08799036420848,1.3695200353414194,0,0,0,0,47,43.6,43.6,15.4,966.8,8.1,2010-06-15
Ottawa,2011,100.10755281489095,73.01884206920178,7.62418636519356,2.601016329793308,21.070355144455863,-13.799253421816674,19.911643755140407,14.484526664382779,0.8264972056672019,18.035806130319877,12.17148061276735,11.771385197759702,6.313959208069926,7.038567100502883,10.02648406077126,8.262974164726877,97.28,19,-29.5,-33.7,0.4,-39,0,0,102.67,100,35.8,24.9,32.2,-1,36,61,1674,943,804.2,177.2,12.322604925034247,6.962470306891716,6.8398279476712105,1.8253221250242886,0,0,0,0,47,90.4,90.4,17.2,943,7.6,2011-06-15
Ottawa,2012,100.11474317817014,71.80828361633777,7.931589814177563,2.5115953664411057,13.40202935106627,-12.899357601713062,19.665054270882493,14.696524830829224,0.8144973874235777,19.01013602244461,12.012224663854711,10.990580221385617,6.7137625619096015,6.293089647208195,9.89568058731374,7.8586021935006,96.92,15,-24.2,-27,0,-33,0,0,102.63,100,35.2,23.4,80.5,-1,36,55,2045,754.8,587.4,189,16.030235054482432,5.085332894652096,4.498068238028998,2.5517065582936493,0,0,0,0,69,45.4,45.4,34.2,754.8,7.9,2012-06-15
Ottawa,2013,100.23994739851344,73.49599542334096,6.362824471126358,1.5448283752860412,20.720857632933107,-14.458378771355871,19.883164673413063,14.47615235045179,0.7996528706943452,17.16084013466279,12.552032529135872,12.235153873214761,6.55353713576919,8.02126683191897,9.306408257380474,7.992881597413773,96.29,18,-28.5,-32.9,0,-40,1,0,102.74,100,33.2,24.6,80.5,-1,36,74,3639,795,580.6,273.6,17.700191253349985,5.189080077767752,4.814686285780658,2.975902884463016,0,0,0,0,76,42.6,42.6,25,795,6.4,2013-06-15
Ottawa,2014,100.16342165372316,72.24451804476931,6.123766560073093,1.0576633165829146,21.302775239835544,-15.04282729805014,20.272997371728945,14.965166742804934,0.8137587758072128,17.541399140961275,12.658162803959495,12.514533758864683,6.13504284589089,7.962768908781193,9.39344944570534,7.499844855479292,97.22,18,-27.3,-34.1,0,-40,0,0,102.95,100,30.5,22.5,80.5,-1,36,51,2772,902.8,790,166.6,12.277487147111257,5.806071700003112,5.738578622356776,1.8098398957026478,0,0,0,0,38,55.6,55.6,16.2,902.8,6.1,2014-06-15
Ottawa,2015,100.29416628545289,71.32513723696249,6.698833485818847,1.3499656907593778,21.350320219579142,-16.36224098234843,20.076896670099554,14.80052613519387,0.8211456723890097,18.29696645490872,13.217120386618724,12.916696912595102,5.992567540960502,8.92214232195978,9.454074736246344,7.844433138984883,97.67,13,-29.2,-32.6,0,-42,0,0,102.99,100,34.1,23.8,24.1,0,36,58,3145,738.4,615.8,176.8,21.31588943421619,4.750992574203351,4.606902364910222,1.9423850937639335,0,0,0,0,66,31.6,31.6,20.2,738.4,6.7,2015-06-15
Ottawa,2016,100.19266454110681,69.97950352994762,7.484229104987475,1.6321680710544295,21.266909587793215,-13.213333333333333,20.05252364133531,15.183101799134594,0.8331564907272871,19.836136343779597,12.424538127215984,11.436415636473386,6.358207232955017,7.444523823546294,10.098787273653738,8.033295168327491,97.06,15,-29.6,-34.7,0,-45,0,0,102.9,100,34,24.3,80.5,0,36,57,2592,796.2,572.2,312.9,16.63111631402854,5.348372864463319,4.804587097448025,3.5084969843443505,0,0,0,0,56,39.2,39.2,51.2,796.2,7.5,2016-06-15
Ottawa,2017,100.14023980815348,74.8790681740322,6.806280689733927,2.2257965056526205,20.940858741578168,-14.240366272415109,19.61420740063956,14.813406417722964,0.8751220952734426,17.883738709580815,12.131872264478627,11.952821653228497,6.623208194751483,7.631807916839476,9.69994608426356,7.9452436424555986,95.9,18,-26.7,-30.6,0.2,-39,0,0,102.93,100,33,22.8,40.2,-1,36,55,3319,1346.6,1166.2,258.4,19.730101493629963,8.742769112234614,8.660994795130556,2.7532056054516856,0,0,0,0,77,79,79,28,1346.6,6.8,2017-06-15
Ottawa,2018,100.29947278077489,71.62113781265326,7.8365497793035805,2.4037273173124083,21.171211378126532,-12.748015043877977,20.056788912056913,14.979279058361943,0.8023582296892975,19.075580789199122,12.47737373181978,11.88344203362263,6.522986572392351,7.707254896518426,9.992076760118097,8.035982064754025,97.65,13,-28.6,-31.3,0.2,-41,0,0,103,99,35.5,25.3,80.5,-1,36,57,1573,936,763.3,226.3,11.705409985221994,6.312880713906438,6.223014914276839,2.0771780168581624,0,0,0,0,50,61.4,61.4,14.6,936,7.8,2018-06-15
Toronto,2004,99.61671903460838,72.24760928961749,8.357729963570128,3.3010132058287796,19.590710382513663,-13.110612855007474,21.597090226446088,16.139230418943534,0.7837245322089468,15.328950083674208,10.888514543419362,10.592391673044158,6.987378888612941,7.303335255588903,10.321324320247298,9.894034496363975,97.02,26,-24.2,-31.6,0,-37,1,0,102.09,100,31.3,23.8,24.1,-1,36,63,1129,755,643.3,134.9,7.949907265236588,4.547597482461457,4.373529836502867,1.6296303145799063,0,0,0,0,46,30.8,30.8,17.6,755,8.4,2004-06-15
Toronto,2005,99.53758419910949,70.04429729421167,9.1842333599726,3.5032195456102295,20.18180157552232,-11.925133689839573,21.261977814491384,15.591620047950679,0.8053055743085747,16.27692952852802,11.928005528885535,10.833378644414386,6.562473146531245,6.328129054069849,10.445806989413374,9.504810772829925,96.09,23,-24,-30.5,0.2,-36,1,0,102.24,100,34.7,23.8,24.1,-1,36,69,865,766.7,612.2,162.6,5.1138329136857275,5.265171665384153,5.079267615143669,1.5266902370598245,0,0,0,0,27,41.4,41.4,11.6,766.7,9.2,2005-06-15
Toronto,2006,99.43958671081174,71.62541386002968,9.851581230734102,4.513837196026944,21.049960041100583,-10.247386759581882,22.00035348179569,16.43281196483617,0.7773860868958452,16.636180478076938,9.872099841806225,9.424890295535302,5.985538420698691,4.708458344967691,10.139046263113283,10.110523108812647,96.06,15,-14.2,-21.5,0,-25,1,0,101.85,100,36.4,26.2,24.1,-1,36,69,39,865.7,833.9,32.4,0.536658558629554,5.452612878664341,5.389130819996147,0.4757987650784947,0,0,0,0,5,36.2,36.2,5.4,865.7,9.9,2006-06-15
Toronto,2007,99.56509533051718,68.27400388172165,9.172964950336796,3.0593218403927387,21.39921223884005,-12.310547759167044,21.83232077764277,16.10195227765727,0.7416647962168329,17.069964670255953,11.641593138760216,10.527854160225047,5.794855469812363,6.239591486549859,9.917686517231244,10.52358434318771,96.95,16,-22,-31,0.2,-34,1,0,101.8,100,34.5,23.7,24.1,-1,36,67,592,592.7,478.2,114.1,3.8121496983849146,4.1908202369724865,3.8419648179677504,1.3489332653575112,0,0,0,0,21,37.2,37.2,16.8,592.7,9.2,2007-06-15
Toronto,2008,99.48334282135944,68.68894455197541,8.396094728452693,2.616862120004554,21.087703518160083,-11.183177570093457,22.15839531764419,15.583627462142775,0.8189363025222497,14.395027943098706,10.655603145444724,10.136802877198097,6.258283255991751,5.695983115531393,9.688308546792408,10.557173865269544,96.07,19,-18.2,-24.6,0.2,-31,1,0,101.86,100,33.1,22.1,24.1,-1,36,76,1359,1049.6,840.9,216.5,9.039468563779753,6.132151863215578,5.762402416345543,2.5140829331954575,0,0,0,0,48,51.2,51.2,30.4,1049.6,8.4,2008-06-15
Toronto,2009,99.52752397260274,69.04874429223744,8.229406392694063,2.4428196347031963,21.608584474885845,-12.530341662417134,21.455998120079897,15.941095890410958,0.8490548256296314,16.823442597246128,10.447235928451295,10.454601175331673,5.475205134902941,6.1241594454928565,10.170446756476231,9.987522787252887,95.95,19,-21.8,-26.4,0,-31,1,0,101.52,100,31.2,24.8,24.1,-1,36,72,790,904,810.8,89,6.790858631379191,6.0215756888797705,5.832090391797812,1.2604929156826716,0,0,0,0,35,40.2,40.2,13.4,904,8.2,2009-06-15
Toronto,2010,99.36280251141552,70.94942922374429,9.722716894977168,4.217899543378995,21.88248858447489,-11.04579768495219,22.926121681935637,16.785616438356165,0.6857960090581195,16.948026355453358,10.831648432087956,10.363314575948536,5.098386432150963,5.069448824579437,10.365121751232964,9.815173960541626,96.53,18,-18.8,-26.2,0,-27,1,0,101.5,100,34.2,24.6,24.1,-1,36,65,114,787.2,748,45.6,1.0356217548351103,5.934661653518513,5.938381473901789,0.607424583316051,0,0,0,0,8,53.2,53.2,6.4,787.2,9.7,2010-06-15
Toronto,2011,99.41844160292271,71.98755423612697,9.340986413974198,4.1190111897693535,21.307546523575752,-11.78446909667195,20.849069931716507,15.973969631236443,0.7715154318898607,15.98603237041668,11.097564717854985,10.303431659731567,5.84928360180526,5.62105221539186,10.500522869425003,9.679802102616764,96.75,21,-20.3,-28.3,0.2,-32,1,0,101.72,100,37.5,24.4,24.1,-1,36,82,625,936.8,831.3,131.2,4.678332836959472,5.6759595739975275,5.574750716553025,1.5696642484230072,0,0,0,0,21,48.8,48.8,12.8,936.8,9.3,2011-06-15
Toronto,2012,99.45467896174863,68.61987704918033,10.634164389799636,4.592019581056467,21.85015938069217,-8.82161753590325,22.081402257872845,14.796561930783243,0.7453003917067214,16.51278152564478,10.094128082907446,9.130254382840036,5.187718571347994,4.724793917531373,10.07622033508542,9.212628987804546,96.63,18,-16.2,-25.6,0,-27,1,0,101.64,100,36.2,23.1,24.1,-1,36,61,55,731.6,683.2,49.2,0.8451877843991387,5.359595047788419,5.338301339116644,0.639747873086225,0,0,0,0,8,44,44,5,731.6,10.6,2012-06-15
Toronto,2013,99.57472793781436,71.15953796889295,8.655178326474623,3.344053064958829,21.476245999085506,-11.222170470423848,21.474397590361445,15.697302240512117,0.72950067981697575,15.558468180413564,10.947253706558879,10.408002175932808,5.657367195126449,5.153787082207282,9.885887802648812,9.136444323555583,96.22,17,-20.7,-26.3,0.2,-29,1,0,101.86,100,34.3,24.1,80.5,-1,36,85,436,944.8,820.3,124.6,4.035325732340244,8.372505183207421,8.21164530163009,1.7511369906154384,0,0,0,0,23,126,126,22.4,944.8,8.7,2013-06-15
Toronto,2014,99.50679077204202,69.40315212425766,7.667804933759707,2.036569209684788,21.742211055276382,-14.053389830508475,21.849423054952588,16.64210646561572,0.7553497925104721,15.469602746605005,11.684137324403398,11.189743766815928,5.532528168715997,7.331006143297344,9.838652296955502,9.327199730388177,96.65,14,-24.1,-30.3,0,-39,0,0,102.12,98,31.4,23.9,80.5,-1,36,67,823,733.8,609.4,141,6.833276220953297,4.529682459322866,4.31171176531227,1.7470788074600798,0,0,0,0,25,27.6,27.6,17.4,733.8,7.7,2014-06-15
Toronto,2015,99.63632529431935,67.50348690979764,8.838072922619729,2.7203269692465986,22.016961938507258,-14.97728419989904,21.436513383665066,16.321408160932677,0.7536204611880645,15.919362327634477,11.844817684523148,11.304636242670819,5.192064691648898,7.535303369017664,10.008543798567661,9.17731766956321,97.16,19,-25.4,-31.4,0.2,-41,0,0,102.21,98,33.5,23,56.3,-1,36,59,598,675.3,617.5,66.6,7.348320299055439,5.111798549048358,5.060349724691097,0.9233611248169913,0,0,0,0,21,37.4,37.4,10.4,675.3,8.8,2015-06-15
Toronto,2016,99.52742001593988,65.18877376750541,10.228179437549812,3.3687008994648755,22.43658203347376,-10.606366047745357,21.43774917416562,16.51667994990322,0.7593450396684674,17.502256135575315,11.2304849113788,10.104946272980834,4.82409376846426,5.72150576699299,10.235319246283014,9.395212554615773,96.49,13,-26,-31.6,0.2,-40,0,0,101.82,98,35.2,24.8,80.5,-1,36,66,322,630.6,517.7,107.1,5.446038988048163,4.154766744496939,3.927394008054719,1.2865053886318032,0,0,0,0,19,32.8,32.8,13.8,630.6,10.2,2016-06-15
Toronto,2017,99.45688627540534,68.65231296402057,9.395763873030372,3.5199360584608357,21.966202329298927,-12.168654173764907,21.43893522220953,16.429093400319708,0.8042754734520751,16.18999753492182,10.625078617633292,10.307234882229984,5.458622118148923,5.6795541253449295,10.095530956874933,9.66681118249464,96.67,18,-22,-26.4,0.2,-31,0,0,102.1,99,33.3,22.1,80.5,0,36,80,201,846,770.8,80.1,4.28303653944685,5.466727731956107,5.371317488314769,1.1944078093981392,0,0,0,0,17,44.6,44.6,15.6,846,9.4,2017-06-15
Toronto,2018,99.62886600465858,67.46799901912702,9.906730415593968,3.6722780774889654,21.85386784356994,-11.102973568281937,21.277198577210843,16.322667647419394,0.7218309686794232,17.067538676859137,11.534104176698078,11.212228051890111,5.496826745980148,6.198362173377639,10.293160710448916,9.10718110957652,96.96,14,-23,-28,0.2,-37,0,0,102.21,97,34.8,25,80.5,-1,36,68,294,842.4,716.6,89.4,4.496966601869647,5.5886701836273245,5.082197705433215,1.0963034252833228,0,0,0,0,19,35.8,29.6,9,842.4,9.9,2018-06-15
Vancouver,2004,101.64494591825117,79.3638847774109,11.41377661391324,7.706717522486622,27.562233860867586,-9.216494845360824,16.98313576927777,13.144028236365706,0.7908430728066935,12.96074791792609,6.074282949358118,4.950367228213146,12.051783637187329,4.569433781762315,9.189640000886897,8.164297329594174,98.07,26,-11.9,-18.3,0,-20,1,0,103.79,100,29.5,18.4,48.3,-1,36,72,31,1210.6,1200.8,8.1,0.5884139744387175,7.616686544404479,7.616493659935113,0.32279064721779,0,0,0,0,6,91.6,91.6,6,1210.6,11.4,2004-06-15
Vancouver,2005,101.59617035852935,81.31734612310152,10.821523178807947,7.500491035742834,27.795044530714776,-5.440540540540541,16.72309006590188,12.88068052066682,0.7520059242513097,13.05601268521999,6.2194256426918955,5.2486573789369615,12.015946662014588,3.0413553763827577,9.106974345828137,7.959876479365705,98.62,29,-9.5,-13.8,0,-16,1,0,103.74,100,28.8,18.4,48.3,-1,36,65,73,1215.2,1183.8,29,1.2885804439147468,6.921787613062789,6.907711102674111,0.6217130941669822,0,0,0,0,13,56.6,56.6,7.4,1215.2,10.8,2005-06-15
Vancouver,2006,101.58303652968037,78.08287671232877,10.71812785388128,6.770045662100457,32.96383561643836,-6.492957746478873,17.782367149758453,14.494292237442922,0.8242997372868968,13.874043307280635,5.959694140843405,5.353692469679924,12.82172528337289,4.244441112963375,9.184673906193925,9.50379662636565,98.05,15,-11.5,-21,0.2,-19,1,0,103.89,100,28.9,18.7,48.3,-1,36,67,113,1224.2,1175,44.8,2.028652206688902,6.768890282652534,6.706251338482841,1.1669690009183273,0,0,0,0,23,44.6,44.6,18.4,1224.2,10.7,2006-06-15
Vancouver,2007,101.7172591324201,77.50753424657535,10.209052511415525,6.233915525114155,28.83469178082192,-5.861423220973783,17.062125209882467,13.833789954337899,0.7530476111245076,11.771909916513692,5.990514175833309,4.911196247180368,12.319241691528944,2.834980645447208,8.790020587786007,8.478941754010245,99.05,35,-8.6,-12.9,0,-15,1,0,103.79,100,27.5,17.4,48.3,-1,36,78,29,1322.4,1274.4,37.7,0.5805830018250054,6.767579201997294,6.608856792803333,0.7693226198361388,0,0,0,0,8,46.4,46.4,9.2,1322.4,10.2,2007-06-15
