city,year,month,pressure_mean,rel_hum_mean,temp_mean,temp_dew_mean,visib_mean,wind_chill_mean,wind_dir_mean,wind_spd_mean,pressure_sd,rel_hum_sd,temp_sd,temp_dew_sd,visib_sd,wind_chill_sd,wind_dir_sd,wind_spd_sd,pressure_min,rel_hum_min,temp_min,temp_dew_min,visib_min,wind_chill_min,wind_dir_min,wind_spd_min,pressure_max,rel_hum_max,temp_max,temp_dew_max,visib_max,wind_chill_max,wind_dir_max,wind_spd_max,snow_grnd_sum,total_precip_sum,total_rain_sum,total_snow_sum,snow_grnd_sd,total_precip_sd,total_rain_sd,total_snow_sd,snow_grnd_min,total_precip_min,total_rain_min,total_snow_min,snow_grnd_max,total_precip_max,total_rain_max,total_snow_max,precip,temp,date
Edmonton,2013,06,92.98366295264624,76.32584269662921,14.403064066852368,9.746348314606742,22.957938718662955,NaN,19.370786516853933,14.298050139275766,0.4616401939469962,18.000719023550513,4.5509410584523655,3.5398019177494846,3.7299776490787737,NaN,10.38120884047337,8.074635914189283,91.91,25,5.2,0,0.4,Inf,1,0,93.87,100,26.4,19.2,32.2,-Inf,36,43,0,73.7,73.7,0,NaN,4.72164599336921,4.72164599336921,0,Inf,0,0,0,-Inf,22.8,22.8,0,73.7,14.4,2013-06-15
Edmonton,2013,07,93.18803499327052,79.62584118438762,15.462045760430687,11.60820995962315,22.884522207267835,NaN,22.228378378378377,11.841184387617766,0.40743350802780975,16.173002688720292,5.447914323142092,3.7135651238268808,3.6922210069454042,NaN,8.385211872793032,6.419652667731418,91.98,39,1.4,1.4,1.6,Inf,1,0,93.96,100,32,25.3,32.2,-Inf,36,40,0,89.6,89.6,0,NaN,7.214388914343848,7.214388914343848,0,Inf,0,0,0,-Inf,30,30,0,89.6,15.5,2013-07-15
Edmonton,2013,08,93.07389784946237,80.88575268817205,16.20269541778976,12.477553763440861,22.463037634408604,NaN,18.451482479784367,10.118279569892474,0.38652835240039796,18.210275040864218,5.173126162232111,3.3015505040235826,4.749971103538385,NaN,8.742203263894615,5.294502011037949,92.11,30,4.3,2.9,0,Inf,1,0,93.88,100,26.6,20.5,24.1,-Inf,36,37,0,42.9,42.5,0,NaN,3.741266726601663,3.805824745610601,0,Inf,0,0,0,-Inf,19.1,19.1,0,42.9,16.2,2013-08-15
Edmonton,2013,09,92.63156944444444,67.42916666666666,12.416500711237553,5.685972222222222,23.592916666666667,-5.404761904761905,20.638386648122392,12.35138888888889,0.8676166950468562,23.25520228337333,7.873120323923098,5.274889780528483,2.2591596512031553,1.795108853408764,7.933566477896846,7.349992536030871,90.21,19,-5.5,-6.5,0.8,-9,1,0,94.09,100,30.6,15.8,32.2,-1,36,50,0,2.2,1.7999999999999998,0,NaN,0.2702914561438592,0.2678136253647943,0,Inf,0,0,0,-Inf,1.4,1.4,0,2.2,12.4,2013-09-15
Edmonton,2013,10,93.20260217983652,71.31471389645776,4.126986301369863,-1.1416893732970028,23.733106267029974,-8.384146341463415,23.03956343792633,13.416893732970028,0.7348852866245773,17.497702093915603,5.989897573025788,4.131370075093331,2.022022516756181,4.142254787783949,7.71219429168896,7.719894262127742,91.39,27,-13.3,-14.6,4.8,-19,1,0,94.98,99,18.6,7,24.1,-2,36,45,2,11.5,10.4,1.1,0.5773502691896258,1.1936854935330594,1.1153268682267565,0.20083160441856093,0,0,0,0,1,5.8,5.8,1.1,11.5,4.1,2013-10-15
Edmonton,2013,11,93.0586388888889,83.16527777777777,-7.610555555555556,-10.08763888888889,18.794722222222223,-15.056198347107438,19.5625,12.875,0.7944321771933078,8.747686516686601,6.917354340196923,6.635006415496015,8.258553112106602,7.132391513532833,8.948872509613938,6.909785244705908,90.78,35,-32.4,-35.7,0.6,-43,1,1,95.05,99,10.2,1.9,32.2,-1,36,38,429,43.2,4.3999999999999995,45,7.542163910523423,2.724423380941495,0.6926875861122554,2.918431321671001,3,0,0,0,26,11.8,3.8,11.8,43.2,-7.6,2013-11-15
Edmonton,2013,12,93.21805107526882,78.10349462365592,-14.309408602150537,-17.38198924731183,16.941129032258065,-22.83791606367583,21.143817204301076,14.94489247311828,0.8183676051089219,7.156492493547373,9.407629427215893,9.31321429507239,8.577478527464582,10.045393103678766,9.353647891691734,7.876463788962629,91.5,43,-37.7,-41.4,0.4,-49,1,1,95.12,98,3.5,0.4,24.1,-1,36,55,962,40.6,1.4,40.8,5.062831032586031,1.6351054683026163,0.19015161179432663,1.8022208521710092,20,0,0,0,41,5.9,1,6.8,40.6,-14.3,2013-12-15
Edmonton,2014,01,92.96568548387097,75.72849462365592,-7.442204301075269,-11.205645161290322,22.05241935483871,-17.133333333333333,22.850806451612904,17.18951612903226,1.113484612242202,11.298778261112133,8.79779848157503,8.208010423655372,5.261446618410812,9.049159499043709,8.21910909988831,9.752128402522292,89.38,39,-38,-41.3,1.6,-48,1,1,95.47,100,8.7,0.5,24.1,-2,36,59,1060,14.2,2.8,16.7,6.630331086950384,1.0651366715273012,0.43462998723793944,1.3197670045263896,24,0,0,0,44,4.6,2.4,6.8,14.2,-7.4,2014-01-15
Edmonton,2014,02,93.09780923994039,72.77943368107303,-16.994038748137108,-20.89284649776453,21.489865871833086,-23.8335832083958,22.523880597014927,12.350223546944859,1.2416924412994421,8.934033217396884,7.723638473938838,7.494340716892949,5.579053454186434,8.860660410325265,8.963063043332673,7.75354492507627,90.44,45,-35.2,-38.9,0.4,-44,1,0,95.73,95,0.5,-4.8,24.1,-1,36,45,653,7.9,0,9.9,3.220922014631622,1.090380012394106,0,1.4062771364903093,19,0,0,0,28,5.8,0,7.2,7.9,-17,2014-02-15
Edmonton,2014,03,93.1046370967742,70.85349462365592,-8.619086021505376,-13.14233870967742,21.46693548387097,-18.46607142857143,20.0497311827957,13.673387096774194,0.8682260979849914,10.117015963083125,9.78636738080613,9.458514385911034,6.23489362674954,10.02745384893709,8.626164457741384,6.997753250715201,91.28,39,-38.5,-42.4,0.8,-47,1,1,94.89,95,8.2,-0.3,32.2,-1,36,41,592,22.7,0,25.6,7.847395057941349,1.597578813240877,0,1.6984243172100202,10,0,0,0,35,7.7,0,7.7,22.7,-8.6,2014-03-15
Edmonton,2014,04,92.75581363004173,66.40611961057023,2.308066759388039,-4.189151599443671,21.338664812239223,-8.811023622047244,19.216968011126564,15.136300417246176,0.7683017656499765,19.403048502465168,6.491287627243437,4.160364006478355,6.072666409694034,4.6263248861281925,9.449481053846164,8.055400320052938,91.05,14,-21.3,-24.3,0,-28,1,1,94.74,95,21.3,5.7,32.2,-1,36,44,109,28.8,17.7,11.8,5.801888034244091,2.876132460620422,2.732732622523999,1.2062862167751107,0,0,0,0,15,15,15,6,28.8,2.3,2014-04-15
Edmonton,2014,05,93.09808882907133,58.81022880215343,9.228398384925976,0.27039030955585464,22.297577388963663,-5.827160493827161,21.72027027027027,14.144010767160161,0.5845850996471676,23.39575842928098,6.897824845057836,5.922765320256057,5.193375891719779,2.4788612479160173,11.08102133182473,7.773719536261608,91.89,14,-8.5,-13.8,0,-12,1,0,94.52,97,26.3,10.4,32.2,0,36,41,4,34.7,30,4.7,1.1547005383792515,2.232251382922439,2.234932824758453,0.5396733380740213,0,0,0,0,2,9.8,9.8,2.3,34.7,9.2,2014-05-15
Edmonton,2014,06,92.78502777777778,67.38333333333334,13.845694444444444,7.054444444444444,22.769305555555558,NaN,21.965181058495823,14.14861111111111,0.4213627792258001,21.284750690601392,5.396404130725476,3.83832619150627,4.667800459577077,NaN,9.680540915767287,7.972405347521499,91.81,25,0.8,-3.5,0,Inf,0,0,93.59,98,24.8,15.5,24.1,-Inf,36,41,0,46.4,46.4,0,NaN,3.3720691829665412,3.3720691829665412,0,Inf,0,0,0,-Inf,16.2,16.2,0,46.4,13.8,2014-06-15
Edmonton,2014,07,93.07072580645162,72.73387096774194,17.905376344086022,12.458870967741936,21.806586021505378,NaN,19.997311827956988,12.827956989247312,0.5814089352766576,17.516510436988153,5.420443642308222,2.962339080616928,4.821301674492758,NaN,8.95870552077036,7.040736924470412,91.67,32,4.2,3.8,1.6,Inf,0,1,94.07,98,30,20.1,32.2,-Inf,36,49,0,86,86,0,NaN,8.97280958384591,8.97280958384591,0,Inf,0,0,0,-Inf,45.6,45.6,0,86,17.9,2014-07-15
Edmonton,2014,08,93.15930107526881,73.35483870967742,16.239784946236558,10.827150537634408,22.02983870967742,-2,21.258064516129032,10.706989247311828,0.5168366309004861,19.769408324280235,6.081986106593466,4.545506641884148,4.645323207204015,0.816496580927726,8.943854451713552,5.4612452861279115,91.98,30,-1.1,-1.9,0.2,-3,0,1,94.35,98,28.8,20,32.2,-1,36,32,0,17.8,17.8,0,NaN,1.0311701256131256,1.0311701256131256,0,Inf,0,0,0,-Inf,3.6,3.6,0,17.8,16.2,2014-08-15
Edmonton,2014,09,93.05495833333333,71.78888888888889,10.377638888888889,4.650833333333333,22.740000000000002,-5.529411764705882,21.288888888888888,12.654166666666667,0.7557273194039396,20.917744432500573,6.968986531550189,3.6483157658949077,4.05427160162579,2.7184013468126706,8.965542995912692,6.9423302453173985,91.76,20,-5.3,-6.4,0.4,-10,1,1,95,98,29.1,11.9,24.1,-1,36,36,0,33,28.6,4.4,NaN,2.2862407029278735,1.780881868593495,0.8033264176742432,Inf,0,0,0,-Inf,10,7,4.4,33,10.4,2014-09-15
Edmonton,2014,10,92.59548387096774,68.21102150537635,5.968413978494624,-0.1967741935483871,23.193279569892475,-6.570093457943925,20.978494623655912,15.673387096774194,0.6540243221822802,19.386897020279143,6.15222417937531,3.524521341090378,3.506779897013242,3.5238062331152253,8.211017113467484,8.664032259828483,91.31,24,-9.4,-11.8,1.2,-15,1,1,94.25,97,21.7,9.2,32.2,-1,36,49,0,10.2,9.4,0.8,NaN,0.858756289986512,0.8561479120524839,0.09989241524588297,0,0,0,0,0,3.8,3.8,0.4,10.2,6,2014-10-15
Edmonton,2014,11,93.20718662952646,77.99303621169916,-8.06100278551532,-11.337047353760445,18.786768802228412,-17.232974910394265,21.374651810584957,13.33008356545961,1.021071112198786,9.54976433519813,9.207692502714185,9.310649452229494,7.895065307612456,9.785831664575701,10.00796186968906,7.069960239589818,90.29,43,-32.7,-36.2,0.2,-43,0,1,95.51,96,9.9,3.7,24.1,-1,36,39,181,31.400000000000002,4,36.5,7.319366265575475,3.0545129335270045,0.271386797119524,3.3388087214096167,0,0,0,0,28,16,1,17,31.400000000000002,-8.1,2014-11-15
Edmonton,2014,12,92.84581989247312,79.01612903225806,-7.527016129032258,-10.675403225806452,20.49731182795699,-14.222390317700453,20.719086021505376,13.075268817204302,1.0324565303358286,9.23972685877574,6.27197906303655,5.883057302869451,6.352807438194403,6.179672030046284,7.820004799998403,6.904441481777123,90.54,46,-24.7,-28.7,0.2,-34,0,1,96.04,95,9.2,0.2,32.2,-1,36,39,425,3,0.8,2.4,8.069026917931232,0.25596335944683635,0.11426929274467315,0.22651786867173682,6,0,0,0,28,1,0.6,1,3,-7.5,2014-12-15
Edmonton,2015,01,93.3592732166891,75.70524899057874,-8.572274562584118,-12.241991924629879,19.726110363391655,-18.490875912408757,21.107671601615074,12.8371467025572,0.9828514868473919,10.108204983600244,10.028017950261518,9.840572119483134,7.72316617500747,10.350083624843178,8.454522886580765,6.641705886053037,91.21,45,-35.8,-39.5,0.2,-45,0,1,95.86,96,8.6,2,24.1,-1,36,41,468,23.2,3.8000000000000003,20.4,4.867270547303197,1.433845869853041,0.33337634131149224,1.468962035712834,6,0,0,0,20,5.8,1.6,5.8,23.2,-8.6,2015-01-15
Edmonton,2015,02,93.44025335320417,75.29061102831595,-9.86661698956781,-13.53532041728763,20.082712369597616,-19.005464480874316,20.073025335320416,14.13859910581222,0.785350436971088,7.764858731401647,7.814599064453576,7.521478985447139,6.843039765271436,7.314991057585095,10.010846487727692,7.949665372020627,91.31,45,-27.3,-30.6,0.2,-37,1,1,95.02,93,6.3,0,24.1,0,36,42,603,22,7.6000000000000005,15,4.0868546527104375,2.007432343912147,1.478873445115121,1.4783913641661413,14,0,0,0,28,7.6,7.4,7.6,22,-9.9,2015-02-15
Edmonton,2015,03,92.96613207547169,71.7345013477089,-0.6295148247978436,-5.404716981132076,22.10498652291105,-10.676165803108809,20.41644204851752,14.110512129380053,0.6479618195885762,13.700414050772931,6.813517922845374,6.277452904405234,5.460807673335691,6.864272405022993,8.083598246031885,7.559118150535333,90.58,30,-23.5,-28,0.8,-32,0,1,94.5,96,17.5,7.7,32.2,-1,36,49,236,22,11.6,13.4,6.959180945355525,2.060316292661506,1.826195089728128,1.4168282531240601,0,0,0,0,19,10,10,6.6,22,-0.6,2015-03-15
Edmonton,2015,04,92.82531944444445,55.048611111111114,4.85,-4.980972222222222,23.02041666666667,-6.386934673366834,20.97361111111111,17.17361111111111,0.634217100335937,23.263242257889402,6.7788224593967845,3.8319804485123434,4.149268058012868,2.432114711615871,8.702348779799213,9.991185169953235,90.85,15,-9.6,-17.2,1.2,-12,1,1,94.04,95,25.5,4.4,24.1,-2,36,57,7,14.6,1.6,13.2,1.602081978759722,1.8327346387727905,0.18436417163660415,1.8383972458360391,0,0,0,0,4,9.6,0.8,9.6,14.6,4.8,2015-04-15
Edmonton,2015,05,93.31069892473118,48.155913978494624,10.618548387096775,-1.7329301075268817,23.2866935483871,-5.411764705882353,16.69986541049798,16.704301075268816,0.5297781812652698,22.70816414153724,7.30072951537076,4.356067103344092,3.7179963681322725,1.909727421264462,9.002251140038823,8.49993636557284,92.28,11,-6.4,-12.3,0.2,-10,0,0,94.52,96,27.2,10.2,24.1,-1,36,42,2,17.3,5.7,11.6,NaN,2.1068735738429187,0.6247758218642963,1.975005104117536,2,0,0,0,2,11,3,11,17.3,10.6,2015-05-15
Edmonton,2015,06,93.056875,60.63611111111111,15.8525,7.224861111111111,23.54527777777778,NaN,21.34027777777778,13.084722222222222,0.33594751881266194,21.382101008744154,6.124309787683961,3.3215620824769174,2.8040661773900477,NaN,9.276290079648582,7.014175190883577,91.96,21,2.3,-1.2,0.4,Inf,1,1,94.03,97,31.1,16.2,32.2,-Inf,36,40,0,40.5,40.5,0,NaN,3.7827876967417415,3.7827876967417415,0,Inf,0,0,0,-Inf,17.6,17.6,0,40.5,15.9,2015-06-15
Edmonton,2015,07,92.84594086021505,69.01209677419355,17.300403225806452,10.90228494623656,22.021102150537637,NaN,24.57200538358008,12.313172043010752,0.46664193880852467,19.394983850433842,5.533026970380307,2.9653826227059303,5.289535963414917,NaN,8.347562688972888,7.0904586728284515,91.93,28,5,3.4,3.2,Inf,0,0,93.82,97,32.5,18.5,32.2,-Inf,36,45,0,95.1,95.1,0,NaN,7.313703443845406,7.313703443845406,0,Inf,0,0,0,-Inf,37.4,37.4,0,95.1,17.3,2015-07-15
Edmonton,2015,08,92.86795423956931,71.45760430686407,15.282099596231493,9.414535666218034,22.804037685060567,NaN,22.205128205128204,10.258411843876178,0.5158734910999038,19.998666213465572,6.418077140712577,3.5649996342103973,3.9128043119332614,NaN,9.43074475526438,5.440487250006895,91.33,26,1,-0.3,1.2,Inf,0,0,93.89,98,29,18.6,24.1,-Inf,36,42,0,25.3,25.3,0,NaN,2.2448188841552668,2.2448188841552668,0,Inf,0,0,0,-Inf,8.8,8.8,0,25.3,15.3,2015-08-15
Edmonton,2015,09,92.81210013908206,72.80250347705146,9.316411682892907,4.035048678720445,22.542280945757998,-3.6956521739130435,22.082058414464534,11.62865090403338,0.4764044312963043,19.1366568965928,5.599931150360416,3.0541119761410425,4.531138729764188,1.6633695978261511,9.342907171752342,6.314621335153402,91.54,23,-4,-5.4,0.6,-8,0,1,93.79,96,26.6,12.3,32.2,-2,36,45,0,66.3,66.3,0,NaN,4.648634525929635,4.648634525929635,0,Inf,0,0,0,-Inf,18.6,18.6,0,66.3,9.3,2015-09-15
Edmonton,2015,10,92.93897574123989,67.3234501347709,6.0307277628032345,-0.21684636118598385,23.8766846361186,-6.15929203539823,21.598382749326145,14.545822102425875,0.8251937338989244,17.67369447341487,6.282056726631024,3.8894957713796923,1.4619079856273876,3.296552234861165,7.585795204126342,8.561119628661015,90.49,21,-11.1,-12.7,0.8,-16,0,1,94.57,94,25.3,8.7,24.1,-1,36,60,0,12.5,12.5,0,NaN,1.016032765537195,1.016032765537195,0,Inf,0,0,0,-Inf,5,5,0,12.5,6,2015-10-15
Edmonton,2015,11,92.7064861111111,74.79444444444445,-3.6956944444444444,-7.838611111111111,21.61638888888889,-11.314168377823409,21.616666666666667,12.516666666666667,0.8198237622792176,15.117600100295654,6.627568822862359,6.63905151526991,5.576169568171813,7.3525187081915435,8.095586805796154,7.098923501614903,90.38,34,-29.3,-32.6,1.2,-37,0,1,94.37,96,12.8,2.2,24.1,-1,36,41,43,12.200000000000001,1.4,10.8,3.429830354949974,1.2687037461134492,0.1252124631158585,1.234448082733947,0,0,0,0,7,6.4,0.6,6.2,12.200000000000001,-3.7,2015-11-15
Edmonton,2015,12,92.35308209959624,80.2328398384926,-10.026783310901749,-12.93620457604307,20.49434724091521,-16.177809388335703,19.456258411843876,11.893674293405114,0.8999476190147124,9.829456713518727,6.430729483307779,6.122218395490435,6.411392347278658,6.9048038344405915,7.405316841164791,6.3852719970242795,90.72,43,-25.4,-28.2,1,-35,0,1,94.31,95,3.1,-0.4,24.1,-2,36,37,293,10,0,12,2.754858855155369,0.6365059190190115,0,0.7008290021985252,6,0,0,0,12,2.4,0,2.4,10,-10,2015-12-15
Edmonton,2016,01,92.77129032258064,78.34408602150538,-10.40268817204301,-13.624193548387098,19.779032258064518,-16.645533141210375,21.510752688172044,11.068548387096774,0.693384196336031,10.399937491949967,6.980256199686732,6.621430653407596,6.788920284664488,7.629100619770117,8.58603156643891,5.942920965255264,90.83,36,-27.4,-30.6,0.2,-38,0,1,93.91,94,7.7,2.1,24.1,-3,36,34,449,6.8,4,7.5,2.158254970138846,0.7385602645470553,0.7302967433402213,0.4380062355327733,11,0,0,0,17,4,4,1.6,6.8,-10.4,2016-01-15
Edmonton,2016,02,92.88854885057471,74.16091954022988,-3.3879310344827585,-7.541666666666667,22.076436781609196,-10.350980392156863,20.474137931034484,14.102011494252874,0.8355373356929104,11.497887013357465,4.702908731132936,4.078374564545172,5.394616762942389,4.605492260156063,8.037460360085182,8.269016207602588,90.19,39,-16.5,-18.8,0.4,-25,1,1,94.35,94,9.1,0.8,24.1,-1,36,54,298,10.1,0,11,2.058663459163551,1.0884526007316115,0,1.2066421265954856,6,0,0,0,14,5,0,5.6,10.1,-3.4,2016-02-15
Edmonton,2016,03,92.54744279946165,73.90982503364738,0.94535666218035,-3.7052489905787347,21.030148048452222,-6.4577656675749315,19.781965006729475,13.672947510094213,0.7956142766751336,17.383457075290952,4.503900896896232,2.837140451575016,6.469310161622455,3.0068661716888045,9.640902750108479,7.035482485744253,90.72,26,-14.4,-15.7,0.4,-19,1,1,94.38,96,13.2,4.6,24.1,-1,36,44,44,10.700000000000001,3.5,7.2,2.742956347412318,1.1397771510356698,0.5657362205695933,0.9367984830524986,0,0,0,0,9,5.2,3.1,5.2,10.700000000000001,0.9,2016-03-15
Edmonton,2016,04,93.08868055555556,53.172222222222224,7.873888888888889,-2.6681944444444445,23.38902777777778,-6.448717948717949,18.654166666666665,18.368055555555557,0.535615859025095,23.37249445696995,6.631289793622159,3.24247747206571,3.1552114471142176,2.4423080200639036,9.197182211948258,9.945432851340644,91.14,8,-8.4,-12.8,2.4,-12,1,2,94.22,95,25.8,5.1,40.2,-1,36,55,1,8.8,4,4.8,0.5773502691896258,1.0276473681669662,0.5583226109795614,0.5479024040237233,0,0,0,0,1,5,3,2.2,8.8,7.9,2016-04-15
